https://www.youtube.com/watch?v=J1MqZxv1cdA,2023-01-31T19:25:34.018Z,,
https://www.youtube.com/watch?v=FoBvLazyezU,2023-01-31T19:25:25.276Z,,
https://www.youtube.com/watch?v=17frWSfNLUY,2023-01-31T19:23:47.558Z,,
https://www.youtube.com/watch?v=8y4VDIvVkL4,2023-01-31T19:23:12.884Z,,26.66666667
https://www.youtube.com/watch?v=DnlrYK2reXY,2023-01-31T19:22:26.925Z,,
https://www.youtube.com/watch?v=mZVSkZlr4js,2023-01-31T18:35:20.548Z,,
https://www.youtube.com/watch?v=6sjs0xJnxWQ,2023-01-31T17:36:01.431Z,,
https://www.youtube.com/watch?v=C2aFxGUFAkk,2023-01-31T17:33:36.572Z,,
https://www.youtube.com/watch?v=qxCX9j230x8,2023-01-31T17:32:51.119Z,,
https://www.youtube.com/watch?v=B4F_xugP6mY,2023-01-31T17:25:27.803Z,,
https://www.youtube.com/watch?v=icu_v8I5jxA,2023-01-31T17:22:16.150Z,,
https://www.youtube.com/watch?v=ckPbBVJd6UU,2023-01-31T17:21:29.182Z,,
https://www.youtube.com/watch?v=TI9Nlu0JKGs,2023-01-31T17:14:47.632Z,,
https://www.youtube.com/watch?v=GqUbr2RM-9k,2023-01-31T16:22:17.415Z,,
https://www.youtube.com/watch?v=WcIcVapfqXw,2023-01-31T16:22:01.919Z,,
https://www.youtube.com/watch?v=a1HeS0UYkho,2023-01-31T16:10:19.033Z,,
https://www.youtube.com/watch?v=_RHIECWv728,2023-01-31T16:04:28.095Z,,
https://www.youtube.com/watch?v=rmus12iU1tI,2023-01-31T14:38:52.423Z,,
https://www.youtube.com/watch?v=CkE0dCtD834,2023-01-31T14:38:41.576Z,,
https://www.youtube.com/watch?v=m0CsvzeEfCw,2023-01-31T14:38:41.011Z,,
https://www.youtube.com/watch?v=UbQfU1mgoZQ,2023-01-31T14:37:22.760Z,,
https://www.youtube.com/watch?v=dfhC1RLt4SI,2023-01-31T14:36:21.400Z,,
https://www.youtube.com/watch?v=u9CDqjLiB0w,2023-01-31T14:36:14.262Z,,
https://www.youtube.com/watch?v=uKSttUgkk_U,2023-01-31T14:35:33.871Z,,
https://www.youtube.com/watch?v=dy5g9gxxprk,2023-01-31T14:34:59.236Z,,
https://www.youtube.com/watch?v=zPvaiMICsRM,2023-01-31T14:33:57.982Z,,
https://www.youtube.com/watch?v=DJHsVDKL_0w,2023-01-31T14:33:23.135Z,,
https://www.youtube.com/watch?v=4lr2hDOIXc0,2023-01-31T14:33:06.623Z,,
https://www.youtube.com/watch?v=n4V27lhtZ6c,2023-01-31T14:32:10.696Z,,
https://www.youtube.com/watch?v=evbpnIt6OAA,2023-01-31T14:31:19.255Z,,
https://www.youtube.com/watch?v=xbUKlmxm9m8,2023-01-31T14:31:06.619Z,,
https://www.youtube.com/watch?v=KzDv7dPemcc,2023-01-31T14:30:05.100Z,,
https://www.youtube.com/watch?v=nBl5swEvziw,2023-01-31T14:29:54.598Z,,
https://www.youtube.com/watch?v=BRyhKRG7sfI,2023-01-31T14:28:23.719Z,,
https://www.youtube.com/watch?v=UmE3yckSxLc,2023-01-31T14:28:06.736Z,,
https://www.youtube.com/watch?v=VCPp1DUypo0,2023-01-31T14:27:27.784Z,,
https://www.youtube.com/watch?v=T69N5A0GzrI,2023-01-31T14:10:19.847Z,,
https://www.youtube.com/watch?v=g-7ZWPCWv0U,2023-01-31T14:10:10.673Z,,
https://www.youtube.com/watch?v=cC5pPsiXO7s,2023-01-31T14:03:26.693Z,,
https://www.youtube.com/watch?v=xTB7vi_gRas,2023-01-31T14:02:18.794Z,,
https://www.youtube.com/watch?v=FfbrCGv6LDE,2023-01-31T14:01:49.747Z,,
https://www.youtube.com/watch?v=zEjLcJ2X_ek,2023-01-31T13:55:42.297Z,,
https://www.youtube.com/watch?v=7gK48fP4uy0,2023-01-31T12:35:54.741Z,,
https://www.youtube.com/watch?v=FKvKnuvXUSU,2023-01-31T12:29:35.830Z,,
https://www.youtube.com/watch?v=lxfovLrzjHs,2023-01-31T12:26:40.602Z,,
https://www.youtube.com/watch?v=4hRPpKhv3sc,2023-01-31T11:22:12.530Z,,
https://www.youtube.com/watch?v=kMaxvZDGO8U,2023-01-31T10:58:35.451Z,,
https://www.youtube.com/watch?v=WD8jbNHRujU,2023-01-31T10:46:09.977Z,,
https://www.youtube.com/watch?v=aA4GreSB0cQ,2023-01-31T10:32:46.418Z,,
https://www.youtube.com/watch?v=rwh0O4UqOc4,2023-01-31T09:37:37.777Z,,
https://www.youtube.com/watch?v=jrAgvFKOhyg,2023-01-31T07:17:49.662Z,,
https://www.youtube.com/watch?v=fY2dYpcfsDU,2023-01-31T07:14:19.103Z,,
https://www.youtube.com/watch?v=e4jsWwtxXdQ,2023-01-31T06:46:29.049Z,,
https://www.youtube.com/watch?v=5CxwaFnxl_Y,2023-01-30T23:06:35.361Z,,
https://www.youtube.com/watch?v=ceUwArx6Zic,2023-01-30T23:05:13.092Z,,
https://www.youtube.com/watch?v=SPupk0nbgco,2023-01-30T23:04:11.581Z,,
https://www.youtube.com/watch?v=zlDOeflKZGY,2023-01-30T23:04:01.778Z,,
https://www.youtube.com/watch?v=CAi1qwq9dbQ,2023-01-30T23:03:02.131Z,,
https://www.youtube.com/watch?v=1q2EEY8qP7Q,2023-01-30T23:02:40.600Z,,
https://www.youtube.com/watch?v=rMTpKFrV_Yc,2023-01-30T23:01:51.167Z,,
https://www.youtube.com/watch?v=waPdMf4Cgew,2023-01-30T23:01:18.422Z,,
https://www.youtube.com/watch?v=IqTpB1e6XlA,2023-01-30T23:00:54.074Z,,
https://www.youtube.com/watch?v=JmrY_iT9eX0,2023-01-30T23:00:19.376Z,,
https://www.youtube.com/watch?v=7clWkZzuSp8,2023-01-30T22:59:33.321Z,,
https://www.youtube.com/watch?v=I58HzUhQ3W8,2023-01-30T22:59:32.151Z,,
https://www.youtube.com/watch?v=6q_ys8p0xZ0,2023-01-30T22:57:55.870Z,,
https://www.youtube.com/watch?v=7kjI5oUFPrs,2023-01-30T22:57:07.728Z,,
https://www.youtube.com/watch?v=ViDb4rqqJ5o,2023-01-30T22:56:06.922Z,,
https://www.youtube.com/watch?v=ej3eK6rozBg,2023-01-30T22:55:51.086Z,,
https://www.youtube.com/watch?v=PZtK7AL6SIA,2023-01-30T22:43:23.084Z,,
https://www.youtube.com/watch?v=jaYZ7YxXZ8I,2023-01-30T09:30:31.332Z,,
https://www.youtube.com/watch?v=xl2RctQSpvQ,2023-01-30T09:30:02.186Z,From Google Ads,
https://www.youtube.com/watch?v=8YDSnXuwKSc,2023-01-30T08:31:22.653Z,,
https://www.youtube.com/watch?v=5ipkkmmVQZU,2023-01-30T08:31:00.300Z,,
https://www.youtube.com/watch?v=vYZMc67o5IM,2023-01-30T08:30:28.620Z,,
https://www.youtube.com/watch?v=SIGO3-Z0NB8,2023-01-30T08:13:39.784Z,,
https://www.youtube.com/watch?v=S3fHv_YwDqU,2023-01-30T07:29:20.397Z,,
https://www.youtube.com/watch?v=em7Q7sqYe4w,2023-01-30T07:10:18.975Z,,
https://www.youtube.com/watch?v=L_X7ZlykKvY,2023-01-30T07:09:57.774Z,,
https://www.youtube.com/watch?v=f3Xe0vL-LtM,2023-01-30T05:26:41.806Z,,
https://www.youtube.com/watch?v=sMwF_4wKlsk,2023-01-30T05:00:16.459Z,,
https://www.youtube.com/watch?v=ggxJRMa0EBk,2023-01-30T04:56:11.674Z,,
https://www.youtube.com/watch?v=aS8egVdASKk,2023-01-29T08:21:07.097Z,,
https://www.youtube.com/watch?v=FGTER19Aofg,2023-01-29T08:17:45.238Z,,
https://www.youtube.com/watch?v=J4X5VI6ya_Q,2023-01-29T08:13:00.769Z,,
https://www.youtube.com/watch?v=9w6zEqXtZdk,2023-01-29T08:08:10.494Z,,
https://www.youtube.com/watch?v=pnKqFIEQxMc,2023-01-29T08:00:46.313Z,,
https://www.youtube.com/watch?v=O3Ar_HU058c,2023-01-29T07:52:49.486Z,,
https://www.youtube.com/watch?v=YfCgLV9bGo8,2023-01-29T07:42:26.313Z,,
https://www.youtube.com/watch?v=ukEMyoybuiI,2023-01-29T07:31:21.359Z,,
https://www.youtube.com/watch?v=gXFAAYflep8,2023-01-29T07:25:45.648Z,,
https://www.youtube.com/watch?v=N_gbN2aYAZs,2023-01-29T07:24:17.661Z,,
https://www.youtube.com/watch?v=9S0YwleLn8M,2023-01-28T18:50:26.207Z,,
